step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
58,C403,2,U,28007,M403,28007,es_barsandrestaurants,383.12290046344043,0
27,C404,3,M,28007,M404,28007,es_hotelservices,442.109574785513,0
16,C405,3,E,28007,M405,28007,es_leisure,486.4641854087035,0
88,C406,1,E,28007,M406,28007,es_home,487.39637884384837,0
62,C407,1,F,28007,M407,28007,es_health,323.4093793668435,0
56,C408,5,F,28007,M408,28007,es_fashion,220.82508827426645,0
126,C409,0,M,28007,M409,28007,es_health,139.20344280145318,0
156,C410,4,E,28007,M410,28007,es_sportsandtoys,492.9870711662382,0
149,C411,5,F,28007,M411,28007,es_travel,288.1820854965692,0
47,C412,1,U,28007,M412,28007,es_tech,73.7841194880392,0
50,C413,0,E,28007,M413,28007,es_transportation,106.6568074969257,0
89,C414,2,U,28007,M414,28007,es_hyper,110.14481011676558,0
24,C415,6,M,28007,M415,28007,es_tech,463.664960746974,0
5,C416,2,E,28007,M416,28007,es_contents,97.75927988777767,0
143,C417,1,F,28007,M417,28007,es_hotelservices,1.3506069003985655,0
108,C418,3,U,28007,M418,28007,es_sportsandtoys,50.79612664503702,0
107,C419,2,F,28007,M419,28007,es_tech,449.4116310898842,0
120,C420,2,F,28007,M420,28007,es_sportsandtoys,2.7320012933995663,0
70,C421,3,F,28007,M421,28007,es_travel,346.5879172287293,0
102,C422,5,M,28007,M422,28007,es_home,29.15584780016456,0
3,C423,1,E,28007,M423,28007,es_contents,417.7284872353172,0
0,C424,6,M,28007,M424,28007,es_tech,412.3851319675148,0
120,C425,4,F,28007,M425,28007,es_fashion,438.6888704627248,0
162,C426,2,F,28007,M426,28007,es_barsandrestaurants,286.1171117159399,0
75,C427,3,E,28007,M427,28007,es_home,190.82482266980222,0
45,C428,0,M,28007,M428,28007,es_food,197.65842150870665,0
120,C429,3,U,28007,M429,28007,es_hyper,447.01467348260445,0
86,C430,4,U,28007,M430,28007,es_transportation,322.73876351067236,0
82,C431,3,M,28007,M431,28007,es_barsandrestaurants,492.7041811678118,0
21,C432,2,M,28007,M432,28007,es_health,408.45980281601044,0
78,C433,2,E,28007,M433,28007,es_otherservices,474.5879179670612,0
51,C434,6,F,28007,M434,28007,es_hyper,461.6897758620105,0
5,C435,1,E,28007,M435,28007,es_travel,85.88382603621186,0
59,C436,0,E,28007,M436,28007,es_wellnessandbeauty,147.39873471227466,0
80,C437,3,F,28007,M437,28007,es_transportation,309.6362463765092,0
136,C438,0,E,28007,M438,28007,es_leisure,176.44314385356137,0
98,C439,4,M,28007,M439,28007,es_leisure,424.63002298815877,0
15,C440,5,M,28007,M440,28007,es_transportation,401.3308448141866,0
68,C441,0,M,28007,M441,28007,es_home,120.49244770831996,0
171,C442,2,M,28007,M442,28007,es_travel,219.00847375625293,0
29,C443,4,F,28007,M443,28007,es_hotelservices,270.46034359978677,0
17,C444,4,F,28007,M444,28007,es_travel,78.14121770095828,0
145,C445,5,E,28007,M445,28007,es_transportation,72.73473965000643,0
156,C446,5,U,28007,M446,28007,es_otherservices,412.8422438615122,0
103,C447,0,F,28007,M447,28007,es_contents,496.4527294522924,0
142,C448,2,M,28007,M448,28007,es_travel,491.6924231918678,0
54,C449,2,U,28007,M449,28007,es_fashion,203.07031411386035,0
21,C450,6,F,28007,M450,28007,es_contents,19.52129129680219,0
141,C451,1,U,28007,M451,28007,es_home,466.74292736317034,0
142,C452,3,E,28007,M452,28007,es_food,103.07726373253261,0
25,C453,6,M,28007,M453,28007,es_leisure,309.93489543228964,0
33,C454,2,F,28007,M454,28007,es_leisure,398.6983811491065,0
110,C455,0,M,28007,M455,28007,es_fashion,435.7557291226204,0
44,C456,0,M,28007,M456,28007,es_otherservices,375.3670233291877,0
62,C457,5,M,28007,M457,28007,es_health,378.48641656342056,0
173,C458,5,U,28007,M458,28007,es_food,206.64750001588362,0
175,C459,5,U,28007,M459,28007,es_hotelservices,456.7378447720562,0
135,C460,2,M,28007,M460,28007,es_hotelservices,254.42146249049486,0
118,C461,5,E,28007,M461,28007,es_transportation,164.53566482922716,0
91,C462,1,U,28007,M462,28007,es_transportation,54.86930937303214,0
14,C463,3,E,28007,M463,28007,es_health,434.48359666196217,0
11,C464,0,M,28007,M464,28007,es_leisure,296.0985388119573,0
57,C465,1,M,28007,M465,28007,es_food,83.53871662919782,0
1,C466,0,E,28007,M466,28007,es_transportation,109.44238778296483,0
0,C467,4,U,28007,M467,28007,es_health,407.7327367254819,0
123,C468,1,F,28007,M468,28007,es_wellnessandbeauty,194.31909803908104,0
45,C469,0,U,28007,M469,28007,es_hotelservices,454.50238865758246,0
1,C470,6,E,28007,M470,28007,es_hotelservices,66.97797081511297,0
117,C471,1,F,28007,M471,28007,es_otherservices,55.69593148205598,0
155,C472,6,M,28007,M472,28007,es_leisure,154.1114201888813,0
113,C473,3,F,28007,M473,28007,es_wellnessandbeauty,145.30686598773667,0
91,C474,6,E,28007,M474,28007,es_wellnessandbeauty,116.53476960643484,0
177,C475,2,U,28007,M475,28007,es_barsandrestaurants,18.990225741379152,0
161,C476,2,U,28007,M476,28007,es_food,107.16291537889916,0
102,C477,1,U,28007,M477,28007,es_wellnessandbeauty,260.2678218347283,0
102,C478,3,F,28007,M478,28007,es_leisure,323.04190706093965,0
65,C479,4,M,28007,M479,28007,es_food,419.61055244663913,0
179,C480,5,F,28007,M480,28007,es_transportation,39.62191519081426,0
146,C481,6,F,28007,M481,28007,es_leisure,224.51305158540512,0
128,C482,1,M,28007,M482,28007,es_travel,110.79504334486867,0
176,C483,6,F,28007,M483,28007,es_health,70.76379804295624,0
5,C484,6,F,28007,M484,28007,es_barsandrestaurants,40.30638116524538,0
157,C485,1,F,28007,M485,28007,es_wellnessandbeauty,494.9722196349275,0
3,C486,3,M,28007,M486,28007,es_sportsandtoys,417.51827548832597,0
133,C487,0,U,28007,M487,28007,es_travel,101.72372323328416,0
169,C488,4,F,28007,M488,28007,es_travel,68.90338880101582,0
103,C489,5,U,28007,M489,28007,es_travel,179.51567453493377,0
114,C490,6,M,28007,M490,28007,es_home,86.63526866711379,0
57,C491,6,M,28007,M491,28007,es_health,395.575667834232,0
60,C492,5,M,28007,M492,28007,es_leisure,350.2594015829642,0
64,C493,2,F,28007,M493,28007,es_leisure,491.2771235788434,0
112,C494,4,M,28007,M494,28007,es_health,306.20348007686295,0
148,C495,2,U,28007,M495,28007,es_fashion,188.66108940328058,0
170,C496,2,M,28007,M496,28007,es_contents,250.4472900974904,0
91,C497,2,M,28007,M497,28007,es_hotelservices,492.13808514628977,0
84,C498,6,M,28007,M498,28007,es_leisure,102.55582288245601,0
61,C499,0,E,28007,M499,28007,es_tech,65.76154357063768,0
93,C500,5,E,28007,M500,28007,es_travel,398.1435991696406,0
90,C501,2,U,28007,M501,28007,es_leisure,78.89763333898453,0
129,C502,2,F,28007,M502,28007,es_wellnessandbeauty,233.7278622459152,0
36,C503,4,E,28007,M503,28007,es_tech,494.55942730227656,0
114,C504,6,F,28007,M504,28007,es_travel,229.28796082422355,0
94,C505,3,U,28007,M505,28007,es_wellnessandbeauty,65.39312584796974,0
153,C506,6,M,28007,M506,28007,es_home,453.2245916926659,0
21,C507,4,F,28007,M507,28007,es_home,155.44071476290955,0
83,C508,4,M,28007,M508,28007,es_barsandrestaurants,384.7715450061963,0
168,C509,1,F,28007,M509,28007,es_sportsandtoys,297.198544584254,0
98,C510,2,U,28007,M510,28007,es_travel,38.37563812016087,0
60,C511,0,E,28007,M511,28007,es_food,286.35587714915954,0
21,C512,1,F,28007,M512,28007,es_tech,31.579819033927038,0
39,C513,5,F,28007,M513,28007,es_sportsandtoys,217.82132955998134,0
176,C514,0,E,28007,M514,28007,es_fashion,305.51906732225336,0
21,C515,3,E,28007,M515,28007,es_hyper,138.76622476473344,0
12,C516,4,M,28007,M516,28007,es_food,27.576103088252367,0
141,C517,1,E,28007,M517,28007,es_barsandrestaurants,36.018479333855716,0
120,C518,4,M,28007,M518,28007,es_tech,240.85268016349076,0
111,C519,0,F,28007,M519,28007,es_fashion,81.04661956996605,0
67,C520,6,F,28007,M520,28007,es_barsandrestaurants,390.52641909788514,0
64,C521,4,U,28007,M521,28007,es_food,328.205528410229,0
45,C522,2,U,28007,M522,28007,es_sportsandtoys,367.03981031405425,0
40,C523,4,U,28007,M523,28007,es_leisure,316.6501005597638,0
82,C524,1,U,28007,M524,28007,es_fashion,469.59634600284477,0
145,C525,1,M,28007,M525,28007,es_otherservices,9.224879365470118,0
79,C526,6,F,28007,M526,28007,es_health,36.56875818993527,0
88,C527,5,M,28007,M527,28007,es_health,90.83317642310979,0
21,C528,6,U,28007,M528,28007,es_sportsandtoys,383.297134678374,0
2,C529,5,M,28007,M529,28007,es_barsandrestaurants,129.7376220188753,0
161,C530,3,U,28007,M530,28007,es_food,71.6915687609806,0
64,C531,0,E,28007,M531,28007,es_home,68.1544451057341,0
150,C532,1,U,28007,M532,28007,es_transportation,428.33004616367407,0
95,C533,6,M,28007,M533,28007,es_leisure,182.18690676252075,0
122,C534,2,M,28007,M534,28007,es_hotelservices,454.03008048067295,0
166,C535,2,E,28007,M535,28007,es_health,184.2056757199197,0
176,C536,2,U,28007,M536,28007,es_food,61.7494107649218,0
81,C537,2,E,28007,M537,28007,es_health,133.6438849667783,0
108,C538,3,U,28007,M538,28007,es_home,215.00453432766147,0
143,C539,3,U,28007,M539,28007,es_food,283.14312590514123,0
145,C540,2,F,28007,M540,28007,es_fashion,339.10485093005263,0
148,C541,3,U,28007,M541,28007,es_barsandrestaurants,487.1975892644651,0
25,C542,1,U,28007,M542,28007,es_hyper,302.85660069862377,0
52,C543,1,E,28007,M543,28007,es_hyper,283.063316242283,0
143,C544,6,F,28007,M544,28007,es_contents,130.80456344402413,0
97,C545,6,E,28007,M545,28007,es_home,338.97836557926195,0
77,C546,3,U,28007,M546,28007,es_travel,288.92782641884247,0
125,C547,3,E,28007,M547,28007,es_hotelservices,71.57873318631003,0
153,C548,1,F,28007,M548,28007,es_food,126.53879506110188,0
105,C549,5,M,28007,M549,28007,es_otherservices,34.53594519901693,0
35,C550,2,E,28007,M550,28007,es_tech,264.9195666910352,0
20,C551,1,U,28007,M551,28007,es_transportation,325.80146446514215,0
12,C552,4,F,28007,M552,28007,es_wellnessandbeauty,399.1148479079425,0
152,C553,1,U,28007,M553,28007,es_tech,308.0441319928597,0
148,C554,5,E,28007,M554,28007,es_leisure,333.31410641798567,0
31,C555,2,F,28007,M555,28007,es_travel,338.7681544925119,0
130,C556,5,E,28007,M556,28007,es_barsandrestaurants,158.75756751579183,0
168,C557,0,M,28007,M557,28007,es_food,207.9058406472013,0
105,C558,3,E,28007,M558,28007,es_fashion,457.74967212875623,0
178,C559,2,F,28007,M559,28007,es_food,464.09456781162226,0
84,C560,2,U,28007,M560,28007,es_fashion,3.632921054703364,0
29,C561,2,U,28007,M561,28007,es_wellnessandbeauty,418.11356776925203,0
64,C562,2,U,28007,M562,28007,es_hotelservices,491.3961015139445,0
104,C563,0,M,28007,M563,28007,es_otherservices,61.22497897065776,0
160,C564,1,M,28007,M564,28007,es_tech,219.26532330643673,0
28,C565,1,F,28007,M565,28007,es_travel,202.61670593072833,0
142,C566,6,U,28007,M566,28007,es_health,126.48805550743253,0
78,C567,6,U,28007,M567,28007,es_sportsandtoys,178.0117263987342,0
129,C568,5,U,28007,M568,28007,es_hotelservices,0.49976750448360585,0
175,C569,1,F,28007,M569,28007,es_transportation,109.4858010674582,0
128,C570,6,E,28007,M570,28007,es_otherservices,416.64626760054216,0
28,C571,4,U,28007,M571,28007,es_transportation,459.25690038606507,0
66,C572,0,M,28007,M572,28007,es_food,150.15399895973135,0
160,C573,6,M,28007,M573,28007,es_contents,478.5957275276124,0
25,C574,2,U,28007,M574,28007,es_otherservices,415.6814683640233,0
147,C575,4,F,28007,M575,28007,es_tech,224.80896319453785,0
159,C576,4,M,28007,M576,28007,es_wellnessandbeauty,8.692737745270628,0
112,C577,1,M,28007,M577,28007,es_barsandrestaurants,369.1194747936171,0
6,C578,3,M,28007,M578,28007,es_wellnessandbeauty,389.674583603062,0
86,C579,6,M,28007,M579,28007,es_health,94.32234004582945,0
126,C580,5,F,28007,M580,28007,es_home,291.42230044259406,0
172,C581,5,M,28007,M581,28007,es_leisure,56.462913133865975,0
58,C582,5,E,28007,M582,28007,es_home,217.9154235015814,0
3,C583,6,U,28007,M583,28007,es_leisure,196.40574004423485,0
36,C584,4,F,28007,M584,28007,es_wellnessandbeauty,429.12089333636595,0
161,C585,2,U,28007,M585,28007,es_hotelservices,132.2905523573083,0
141,C586,1,M,28007,M586,28007,es_contents,330.23951715122973,0
129,C587,2,E,28007,M587,28007,es_hotelservices,293.75475496321565,0
57,C588,2,F,28007,M588,28007,es_travel,265.4089645962736,0
93,C589,0,F,28007,M589,28007,es_wellnessandbeauty,378.39197242112215,0
57,C590,1,U,28007,M590,28007,es_tech,213.93594873582234,0
91,C591,5,F,28007,M591,28007,es_contents,5.564131515200355,0
3,C592,2,U,28007,M592,28007,es_hotelservices,292.2731225984175,0
174,C593,2,U,28007,M593,28007,es_wellnessandbeauty,159.23372937338564,0
55,C594,5,M,28007,M594,28007,es_sportsandtoys,482.5267829975283,1
53,C595,3,E,28007,M595,28007,es_hyper,233.22132884925028,0
166,C596,1,E,28007,M596,28007,es_fashion,451.0803006004858,0
20,C597,2,F,28007,M597,28007,es_food,456.0798702378867,0
177,C598,1,M,28007,M598,28007,es_home,487.9647069449285,0
0,C599,0,U,28007,M599,28007,es_transportation,402.94052550419474,0
121,C600,5,U,28007,M600,28007,es_hyper,110.53248135157135,0
147,C601,0,E,28007,M601,28007,es_fashion,194.16809299079847,0
111,C602,5,E,28007,M602,28007,es_hyper,370.05064809637366,0
41,C603,1,U,28007,M603,28007,es_travel,469.57107887220997,0
150,C604,3,F,28007,M604,28007,es_tech,374.4824893340384,0
100,C605,2,E,28007,M605,28007,es_sportsandtoys,195.32736496042614,0
124,C606,0,E,28007,M606,28007,es_contents,481.25465527020623,0
81,C607,6,M,28007,M607,28007,es_otherservices,299.49441309049115,0
115,C608,2,F,28007,M608,28007,es_food,222.7319708921862,0
155,C609,0,M,28007,M609,28007,es_wellnessandbeauty,104.18734623766396,0
69,C610,5,M,28007,M610,28007,es_wellnessandbeauty,159.81061325987673,0
141,C611,0,U,28007,M611,28007,es_wellnessandbeauty,329.8291729062471,0
88,C612,2,M,28007,M612,28007,es_health,10.667415337871688,0
98,C613,3,M,28007,M613,28007,es_hotelservices,159.02177878853968,0
89,C614,2,U,28007,M614,28007,es_hyper,382.2635510457258,0
71,C615,6,F,28007,M615,28007,es_home,442.6534902964703,0
1,C616,2,U,28007,M616,28007,es_otherservices,449.82547772961817,0
35,C617,0,F,28007,M617,28007,es_tech,302.5288450892535,0
17,C618,1,M,28007,M618,28007,es_home,138.1335933092328,0
16,C619,3,U,28007,M619,28007,es_barsandrestaurants,313.21488439812526,0
143,C620,6,U,28007,M620,28007,es_travel,123.1423511757369,0
155,C621,6,U,28007,M621,28007,es_food,6.049468152573234,0
23,C622,4,E,28007,M622,28007,es_hyper,494.83294174916455,0
71,C623,0,U,28007,M623,28007,es_hyper,30.3995450427863,0
75,C624,6,M,28007,M624,28007,es_hyper,233.26534548864493,0
87,C625,2,U,28007,M625,28007,es_health,367.1921503982907,0
61,C626,4,U,28007,M626,28007,es_leisure,498.85271953184053,0
106,C627,1,M,28007,M627,28007,es_leisure,354.5570471430563,0
171,C628,4,M,28007,M628,28007,es_travel,393.65110596981145,0
164,C629,4,U,28007,M629,28007,es_sportsandtoys,154.35977408907408,0
170,C630,6,F,28007,M630,28007,es_otherservices,222.58561494940443,0
157,C631,5,M,28007,M631,28007,es_leisure,78.96604483266734,0
143,C632,2,F,28007,M632,28007,es_hotelservices,445.01910585628747,0
11,C633,0,E,28007,M633,28007,es_transportation,453.9592482448169,0
102,C634,4,F,28007,M634,28007,es_food,475.9629531643037,0
123,C635,4,F,28007,M635,28007,es_otherservices,480.9208757222639,0
61,C636,5,M,28007,M636,28007,es_health,413.76492564348365,0
122,C637,6,E,28007,M637,28007,es_leisure,454.1187256883061,0
124,C638,6,F,28007,M638,28007,es_travel,244.19756839660482,0
1,C639,0,F,28007,M639,28007,es_hotelservices,366.8433823593655,0
164,C640,1,E,28007,M640,28007,es_leisure,323.3475528125354,0
179,C641,3,E,28007,M641,28007,es_hyper,138.89593518306253,0
60,C642,0,F,28007,M642,28007,es_sportsandtoys,45.743214757210325,0
44,C643,3,E,28007,M643,28007,es_tech,131.85285065389712,0
123,C644,0,M,28007,M644,28007,es_travel,112.32285570531559,0
22,C645,5,E,28007,M645,28007,es_food,342.6307377529945,0
26,C646,3,U,28007,M646,28007,es_home,203.6466725332472,0
155,C647,5,U,28007,M647,28007,es_wellnessandbeauty,442.0720461439116,0
109,C648,2,U,28007,M648,28007,es_health,463.1947689722547,0
90,C649,3,F,28007,M649,28007,es_transportation,125.63276121489476,0
98,C650,4,M,28007,M650,28007,es_hotelservices,258.31211713225997,0
111,C651,2,E,28007,M651,28007,es_otherservices,266.47997394078214,0
147,C652,4,E,28007,M652,28007,es_transportation,85.76788224208588,0
30,C653,4,E,28007,M653,28007,es_contents,68.0918478102545,0
16,C654,0,U,28007,M654,28007,es_sportsandtoys,1.3261091143598747,0
101,C655,4,U,28007,M655,28007,es_hyper,240.89312076031283,0
137,C656,6,E,28007,M656,28007,es_sportsandtoys,137.6190073875227,0
91,C657,2,U,28007,M657,28007,es_sportsandtoys,208.31916146828283,0
60,C658,0,E,28007,M658,28007,es_hyper,158.1020311721888,0
70,C659,1,U,28007,M659,28007,es_tech,380.9217961719974,0
147,C660,6,U,28007,M660,28007,es_hotelservices,472.33569864898084,0
163,C661,0,F,28007,M661,28007,es_tech,130.43469027197796,0
43,C662,0,F,28007,M662,28007,es_hyper,22.299229462759307,0
34,C663,1,M,28007,M663,28007,es_leisure,250.12652306290056,0
104,C664,3,F,28007,M664,28007,es_fashion,46.024469766341504,0
106,C665,4,M,28007,M665,28007,es_sportsandtoys,74.8147534145539,0
58,C666,1,F,28007,M666,28007,es_wellnessandbeauty,15.139656251108969,0
130,C667,6,F,28007,M667,28007,es_otherservices,121.0279723613406,0
89,C668,0,U,28007,M668,28007,es_otherservices,339.4797561717472,0
59,C669,6,U,28007,M669,28007,es_sportsandtoys,481.15948410855015,0
86,C670,5,F,28007,M670,28007,es_hyper,0.9743817207427674,0
133,C671,0,E,28007,M671,28007,es_health,312.0772031857246,0
12,C672,6,U,28007,M672,28007,es_wellnessandbeauty,387.2742223181818,0
56,C673,5,M,28007,M673,28007,es_tech,342.3607067978951,0
79,C674,2,F,28007,M674,28007,es_wellnessandbeauty,250.1643381451726,0
10,C675,2,E,28007,M675,28007,es_contents,347.50810202670766,0
91,C676,6,U,28007,M676,28007,es_hyper,212.79904109620634,0
126,C677,1,U,28007,M677,28007,es_sportsandtoys,25.606590060579304,0
31,C678,4,U,28007,M678,28007,es_contents,52.29158514605531,0
171,C679,5,F,28007,M679,28007,es_home,460.2165217382777,0
71,C680,2,E,28007,M680,28007,es_food,32.467310841014005,0
14,C681,2,M,28007,M681,28007,es_contents,223.1069894198252,0
2,C682,0,F,28007,M682,28007,es_wellnessandbeauty,358.86345521170006,0
48,C683,2,M,28007,M683,28007,es_travel,17.776485787754147,0
13,C684,4,E,28007,M684,28007,es_otherservices,452.8021290389993,0
118,C685,0,U,28007,M685,28007,es_health,14.518817934037864,0
37,C686,2,E,28007,M686,28007,es_barsandrestaurants,415.2071832540281,0
29,C687,4,E,28007,M687,28007,es_tech,26.854744140636544,0
43,C688,3,E,28007,M688,28007,es_barsandrestaurants,232.58461083802501,0
162,C689,5,E,28007,M689,28007,es_hyper,493.11254472534495,0
35,C690,1,E,28007,M690,28007,es_food,128.27612576117076,0
30,C691,1,F,28007,M691,28007,es_food,425.8695863644244,0
41,C692,4,F,28007,M692,28007,es_sportsandtoys,128.14206844959187,0
74,C693,1,F,28007,M693,28007,es_health,439.31411899294585,0
27,C694,6,M,28007,M694,28007,es_travel,433.1978529518928,0
21,C695,6,M,28007,M695,28007,es_fashion,412.7073820309855,0
66,C696,6,U,28007,M696,28007,es_home,325.8208103929665,0
69,C697,6,U,28007,M697,28007,es_otherservices,214.91429981597432,0
18,C698,1,F,28007,M698,28007,es_hyper,59.1693865345595,0
165,C699,6,U,28007,M699,28007,es_barsandrestaurants,479.95133448297236,0
16,C700,2,M,28007,M700,28007,es_otherservices,189.07857336031043,0
89,C701,4,F,28007,M701,28007,es_sportsandtoys,451.98545402189757,0
49,C702,1,U,28007,M702,28007,es_fashion,169.03376583163015,0
121,C703,1,E,28007,M703,28007,es_transportation,165.6055133874041,0
55,C704,2,F,28007,M704,28007,es_hyper,37.24408389580708,0
134,C705,5,M,28007,M705,28007,es_barsandrestaurants,447.48509331528203,0
72,C706,2,M,28007,M706,28007,es_otherservices,147.00056876414502,0
26,C707,5,U,28007,M707,28007,es_travel,17.51231835645556,0
123,C708,3,E,28007,M708,28007,es_otherservices,294.3831430729144,0
124,C709,5,U,28007,M709,28007,es_sportsandtoys,179.85441111552547,0
118,C710,1,M,28007,M710,28007,es_transportation,463.7947751269518,0
3,C711,2,E,28007,M711,28007,es_contents,116.70527656138535,0
99,C712,3,E,28007,M712,28007,es_travel,138.72848620777017,0
38,C713,4,M,28007,M713,28007,es_tech,139.4293020330874,0
30,C714,3,E,28007,M714,28007,es_otherservices,371.1790049096374,0
96,C715,6,F,28007,M715,28007,es_barsandrestaurants,328.2134664159383,0
7,C716,1,U,28007,M716,28007,es_tech,416.08956906953927,0
166,C717,3,E,28007,M717,28007,es_sportsandtoys,364.6010740819766,0
